,revolving,age,nbr_30_59_days_past_due_not_worse,debt_ratio,monthly_income,nbr_open_credits_and_loans,nbr_90_days_late,nbr_real_estate_loans_or_lines,nbr_60_89_days_past_due_not_worse,dependents,target
101060,0.102465487,45,0,0.533719487,4833.0,10,0,1,0,2.0,0
88010,1.059247162,50,2,0.319691451,14000.0,7,0,1,0,3.0,0
132661,0.025998143,35,0,0.085980893,4500.0,3,0,0,0,3.0,0
15326,0.086745663,46,0,0.374275313,7416.0,11,0,1,0,1.0,0
88668,0.179218425,52,0,0.176126241,7857.0,11,0,1,0,0.0,0
47232,0.0,38,1,0.284533074,4111.0,15,0,1,0,2.0,0
23180,0.291209738,30,0,0.345122425,2572.0,21,0,0,0,0.0,0
19478,0.685213603,28,0,0.241502683,3912.0,5,0,0,0,0.0,0
66505,0.830588095,53,0,0.836297407,4666.0,15,0,2,0,1.0,0
19837,0.0,50,0,0.34189355,22000.0,17,0,1,0,4.0,0
68872,0.672265547,46,0,0.733838993,5800.0,9,0,1,0,0.0,0
121282,0.9999999,39,1,361.0,,1,0,0,0,,1
2165,0.072889584,57,0,0.097390494,8583.0,6,0,1,0,0.0,0
94362,0.416857832,32,0,0.321083172,6720.0,11,0,2,0,2.0,0
127175,0.342737759,32,0,0.378138192,4500.0,12,0,0,0,0.0,0
111258,0.081572015,45,1,0.423284141,8537.0,16,0,4,0,0.0,0
123768,0.0,72,0,0.0,,5,0,0,0,0.0,0
47731,0.421483246,65,2,0.35603822,66666.0,11,0,4,0,1.0,0
134533,0.277032266,44,0,0.612191025,4166.0,9,0,1,0,0.0,0
85349,0.790868597,35,0,0.216059336,3100.0,3,0,0,0,2.0,0
107904,0.648931023,64,0,0.30531681,10005.0,11,0,0,0,0.0,0
33659,0.030692383,64,0,0.01109889,10000.0,23,0,0,0,0.0,0
4406,0.005359571,80,0,2.0,,2,0,0,0,,0
37027,0.183139966,64,0,0.097082083,7333.0,11,0,1,0,1.0,0
75838,1.17223414,65,0,0.040165568,6522.0,7,0,0,0,1.0,0
58231,0.969147265,60,0,0.464689697,6541.0,6,1,1,0,0.0,0
114592,0.989661601,50,0,0.521895621,5000.0,10,0,2,0,0.0,0
145619,0.021245328,75,0,19.0,,4,0,0,0,0.0,0
21570,0.085715721,72,0,0.996088657,2300.0,19,0,2,0,0.0,0
131150,0.043473112,52,0,9616.0,,20,0,9,0,1.0,0
28319,0.754491018,23,0,0.055493896,900.0,3,0,0,0,0.0,0
122436,0.026055073,61,0,0.06092521,7500.0,7,0,0,0,0.0,0
84466,0.109246751,59,0,0.258164025,9400.0,12,0,1,0,0.0,0
120781,0.575289158,54,0,0.171134021,7274.0,18,0,2,0,0.0,0
15677,0.263088796,62,1,0.585287583,4050.0,15,0,1,0,1.0,0
112320,0.279608574,53,0,0.373369101,8200.0,9,1,2,0,0.0,0
138344,0.566972993,46,0,12060.0,,18,0,4,0,0.0,0
1592,0.284951627,52,0,0.380131887,4700.0,9,0,1,0,0.0,0
15839,0.20524728,38,0,0.226177382,10000.0,7,0,2,0,1.0,0
89330,0.001107681,74,0,130.0,,22,0,0,0,0.0,0
95385,0.015465657,52,0,0.231933733,3500.0,19,0,0,0,3.0,0
114225,0.701316843,57,0,0.310875442,4808.0,8,0,0,0,0.0,0
108811,0.550076723,53,0,0.299725023,12000.0,13,0,2,0,2.0,0
38722,0.216737799,53,0,0.215561915,12928.0,8,0,1,0,4.0,0
4379,0.0,54,0,0.0,2916.0,6,0,0,0,0.0,0
123205,0.118254879,48,0,1.038740315,4000.0,14,0,3,0,0.0,0
114467,0.729837887,53,0,2819.0,,14,0,1,0,0.0,0
13888,0.0,42,0,0.0,2500.0,2,2,0,0,3.0,0
29967,8.599600266,26,2,0.418904959,1935.0,2,0,0,0,2.0,1
126497,0.003038877,36,0,0.081691831,10000.0,20,0,0,0,0.0,0
107236,0.0,44,0,0.141095434,9000.0,6,0,2,0,3.0,0
61919,0.001008024,79,0,2639.0,,7,0,1,0,,0
101838,0.387759587,63,3,0.392767872,6000.0,13,0,1,0,0.0,0
41648,0.60374506,76,0,0.317821658,7950.0,13,0,2,0,1.0,0
58032,0.0247604,73,0,0.004199664,8333.0,3,0,0,0,1.0,0
127926,0.082210326,70,0,0.17422031,6508.0,5,0,1,0,0.0,0
87100,1.009080706,46,3,0.502532658,3750.0,5,0,0,0,4.0,1
8094,0.100759696,27,0,57.0,0.0,4,0,0,0,0.0,0
21458,0.123928856,34,0,0.863668808,1400.0,17,0,2,0,0.0,0
106865,0.9999999,38,0,0.164964138,4600.0,3,2,0,0,0.0,0
79266,0.70828595,59,0,0.305136881,3250.0,7,0,0,0,1.0,0
18508,0.023747991,65,0,0.370902078,4666.0,6,0,1,0,0.0,0
61911,0.123916747,58,0,0.176520994,3500.0,5,0,0,0,0.0,0
31000,0.228167918,58,0,3.052519517,1408.0,14,0,2,0,0.0,0
110361,0.0,63,0,0.238940885,12500.0,13,0,3,0,0.0,0
16668,0.05201364,69,0,0.015245624,7083.0,5,0,0,0,0.0,0
30318,0.0,67,0,842.0,,8,0,1,0,2.0,0
16606,0.001160697,79,0,0.000612182,3266.0,6,0,0,0,0.0,0
12993,0.082542453,66,0,69.0,,7,0,0,0,0.0,0
11405,0.030994834,59,0,0.279240253,3000.0,5,0,0,0,1.0,0
70735,0.206139877,38,1,0.143690129,2400.0,10,0,1,0,1.0,0
51486,0.188140593,59,0,0.259726821,14495.0,6,0,1,0,0.0,0
9140,0.0,38,0,0.0,,1,0,0,0,,0
89589,0.042400438,59,0,0.283543291,5000.0,12,0,2,0,0.0,0
7090,0.9999999,27,0,0.452217364,1600.0,8,0,0,0,1.0,0
37012,0.0,26,0,0.259870065,2000.0,5,0,0,0,0.0,0
130828,0.099586722,45,1,0.216563541,2100.0,6,0,0,0,0.0,0
18894,0.9999999,38,1,940.0,,1,0,1,0,0.0,1
69034,0.08332268,68,0,0.01666508,10500.0,15,0,0,0,0.0,0
44057,0.9999999,63,0,0.0,,2,0,0,0,0.0,0
136912,0.068464385,59,0,0.043791242,1666.0,6,0,0,0,2.0,0
94939,0.202055336,52,0,0.466586672,10833.0,22,0,2,0,0.0,0
108088,0.208989551,70,0,0.344262295,2500.0,10,0,1,0,0.0,0
37154,0.609953211,37,4,0.660161927,4816.0,7,0,1,1,0.0,1
4633,0.912205443,48,0,0.260686966,20000.0,10,0,1,0,3.0,0
36902,0.191054516,71,0,0.689277204,6294.0,6,0,2,0,3.0,0
4094,0.499619218,34,0,0.271380111,5600.0,10,0,0,0,0.0,0
110887,0.024019717,75,0,0.013768686,2541.0,5,0,0,0,0.0,0
55617,0.130412883,61,1,0.487503289,3800.0,11,1,1,0,1.0,0
114909,0.096180572,63,0,0.317726436,4890.0,4,0,1,0,0.0,0
99507,0.401644877,32,0,1047.0,,8,0,0,0,2.0,0
57191,0.565350854,51,1,0.367516918,9604.0,12,0,2,0,5.0,0
60956,0.158853436,61,0,0.29613407,5250.0,14,0,2,0,0.0,0
52079,0.329769504,43,0,0.388999751,8017.0,6,0,1,0,2.0,0
98552,0.512504703,47,0,0.710428798,5666.0,9,0,2,0,3.0,0
132073,0.0,42,0,5415.0,,8,0,3,0,0.0,0
148832,0.054485872,61,0,0.647285033,6500.0,13,0,1,0,3.0,0
84698,0.253438263,54,0,0.577526534,4333.0,16,0,1,0,0.0,0
146754,0.006071231,62,0,0.308276074,9750.0,10,0,2,0,2.0,0
148617,0.9999999,26,0,0.132746901,2500.0,1,0,0,0,0.0,0
35606,0.331337325,70,0,448.0,,3,0,0,0,0.0,0
20892,0.250237488,47,0,0.67752338,3100.0,3,0,1,0,2.0,0
52259,307.0,45,0,0.048327138,8607.0,8,0,0,0,0.0,0
28606,0.658581183,53,0,0.321926625,9321.0,9,0,2,0,0.0,0
65011,0.230454513,66,0,0.20005333,15000.0,7,0,1,0,0.0,0
25024,0.0,43,0,0.494584236,6000.0,7,0,2,0,0.0,0
979,0.0,41,0,0.346902339,5600.0,4,0,1,0,0.0,0
86316,0.240707627,80,0,0.180699731,2600.0,21,0,0,0,0.0,0
117386,0.001438307,53,0,0.000140528,7115.0,4,0,0,0,0.0,0
78232,0.025831794,63,0,0.017048795,1700.0,4,0,0,0,0.0,0
39840,0.051551729,42,0,0.283268374,7183.0,10,0,1,0,0.0,0
52938,0.015746829,74,0,0.117024405,3400.0,10,0,0,0,0.0,0
72710,0.0203942,58,0,0.185420273,10397.0,5,0,1,1,1.0,0
125283,0.114537138,71,0,0.078668121,40333.0,6,0,1,0,1.0,0
94090,0.0,57,0,0.795587011,2401.0,9,0,2,0,0.0,0
143332,0.800899355,48,5,0.453504227,11000.0,15,0,3,0,1.0,0
50864,0.9999999,27,0,0.107784431,1669.0,2,1,0,0,0.0,0
121036,1.211060948,40,2,0.605674291,8000.0,6,1,1,1,3.0,1
85783,0.037477456,59,0,0.340954543,18500.0,9,0,3,0,2.0,0
5028,0.81592905,27,0,939.0,,13,0,0,0,0.0,0
23276,0.435243558,56,0,0.384765055,20557.0,21,0,5,0,2.0,0
149642,0.030586436,44,0,0.647470506,5000.0,3,0,1,0,0.0,0
136493,0.0,54,0,1156.0,,5,0,2,0,0.0,0
105606,0.037952385,42,0,0.184210526,4673.0,9,0,1,0,0.0,0
81042,0.370465181,52,0,0.307668641,13000.0,3,0,2,0,3.0,0
42597,0.07769741,58,0,0.271491403,2500.0,6,0,1,0,1.0,0
72396,0.0,39,0,99.0,,4,0,0,0,0.0,0
136482,0.0,60,0,0.153824961,10888.0,7,0,1,0,0.0,0
62811,0.90371277,29,1,0.172413793,2000.0,7,1,0,0,0.0,0
114787,0.0,34,1,0.328550465,6132.0,6,0,2,0,0.0,0
89137,0.645885498,60,0,0.422863085,25000.0,29,0,3,0,0.0,0
93901,0.976259892,57,1,0.292487861,3500.0,4,0,1,0,0.0,0
131561,0.072100313,35,0,273.0,0.0,4,0,0,0,1.0,0
39818,0.060318392,53,0,0.252697635,13066.0,10,0,2,0,0.0,0
5090,0.0,45,0,0.0,,1,0,0,0,0.0,0
133028,0.637586332,63,0,0.248784138,5345.0,6,3,1,0,1.0,0
69961,0.071183051,49,0,34.0,,2,0,0,0,0.0,0
57015,0.046498339,56,0,0.330417396,4000.0,8,0,1,0,0.0,0
15129,0.735712637,48,0,0.584773604,7000.0,13,0,2,0,0.0,0
78009,0.96151924,74,1,0.479426599,3766.0,7,0,1,0,0.0,0
87796,0.256022006,57,0,0.201681424,11180.0,12,0,2,0,1.0,0
68147,0.023376556,56,0,0.176450912,11957.0,8,0,1,0,2.0,0
51153,0.78088158,50,0,0.699858614,4950.0,17,0,2,0,0.0,0
145227,0.001056094,43,0,0.258274232,1691.0,16,0,1,0,1.0,0
22848,0.159899045,57,0,0.382102067,6916.0,8,0,1,0,0.0,0
86549,0.790606889,33,0,0.389180874,7800.0,13,0,2,0,0.0,0
134875,0.0,48,0,1575.0,,2,0,1,0,0.0,0
49051,0.003578822,78,0,0.378124527,6600.0,12,0,1,0,0.0,0
103556,0.046105224,48,0,0.243079949,7116.0,12,0,2,0,0.0,0
66272,0.197563784,41,0,0.24534547,4833.0,8,0,0,0,3.0,0
106665,0.0,56,0,0.366829146,8000.0,16,0,2,0,3.0,0
51438,0.114548612,45,0,0.026949814,10500.0,12,0,0,0,0.0,0
50822,0.353315551,34,0,0.6547465,8500.0,9,0,4,0,2.0,0
70933,0.774656849,29,0,0.074989287,7000.0,6,0,0,0,1.0,0
53293,0.069446085,54,0,1247.0,,4,0,1,0,0.0,0
46253,0.133624166,79,1,0.188374883,7500.0,13,0,0,0,0.0,0
53220,0.032426255,69,0,232.5,1.0,3,0,0,0,0.0,0
42900,0.072512448,43,1,0.203215371,10200.0,15,0,2,0,5.0,0
30464,0.017799676,46,0,0.394857485,5016.0,10,0,1,0,1.0,0
84237,0.0,28,0,0.0,1500.0,2,0,0,0,0.0,0
28292,0.559723653,36,0,0.407671316,6595.0,10,0,1,0,1.0,0
23400,0.25062664,43,0,0.785228377,4115.0,13,0,1,0,2.0,0
31782,0.9999999,56,0,2485.0,,8,0,1,0,0.0,0
83087,1.123752495,35,1,0.276030237,4100.0,3,3,1,0,1.0,1
120530,0.096879215,42,0,2107.0,,5,0,1,0,0.0,0
9400,0.29064189,57,0,0.178874735,3767.0,8,0,0,0,0.0,0
44995,0.0,59,0,0.235515941,11667.0,8,0,1,0,2.0,0
102315,0.675018336,34,0,0.765110387,5525.0,11,0,2,0,2.0,0
9328,0.534115602,31,0,0.126931233,3300.0,3,0,0,1,0.0,1
95304,0.458445364,47,0,0.153030059,6220.0,7,0,0,0,1.0,0
97159,0.195028869,58,1,0.482351765,10000.0,13,0,3,0,1.0,0
136589,0.330468324,51,0,0.921231507,2500.0,8,0,2,0,0.0,0
11022,0.0,66,0,0.0,,8,0,0,0,0.0,0
33282,0.066530257,61,0,0.130844681,10500.0,15,0,1,1,0.0,1
68200,0.125414882,58,0,0.354852145,2400.0,8,0,1,0,1.0,0
130469,0.234940271,58,0,2597.0,,15,0,0,0,0.0,0
42010,0.061560801,62,0,0.367118915,7517.0,11,0,2,0,0.0,0
57908,0.242714289,44,0,0.498565691,10457.0,10,0,1,0,2.0,0
54314,0.516224099,66,0,0.30117291,18500.0,13,0,3,0,0.0,0
116135,0.0,59,0,0.310747905,9666.0,9,0,1,0,0.0,0
141077,0.826505103,48,0,0.315394848,8268.0,12,0,2,0,0.0,0
124205,0.114283081,56,0,0.473243192,5250.0,10,0,2,0,1.0,0
5928,0.304686942,57,0,0.909650135,2600.0,14,0,1,0,0.0,0
95038,0.660885206,50,0,0.343235597,7775.0,10,0,2,0,0.0,0
30552,0.378476972,51,1,0.197512543,14150.0,7,0,1,0,1.0,0
146471,0.002882183,40,0,0.735694823,2935.0,7,0,2,0,1.0,0
147985,0.739677573,33,1,0.115844382,4600.0,8,0,0,0,0.0,0
147886,0.724171731,34,5,0.434818825,2400.0,9,1,0,0,2.0,1
130049,0.977674109,31,0,0.547726137,2000.0,3,0,1,0,2.0,0
92860,0.036074313,85,0,1240.0,,7,0,1,0,0.0,0
91078,0.086948051,54,0,0.225321615,7850.0,7,0,1,0,1.0,0
104247,0.760154642,40,0,0.389930482,4746.0,8,0,0,0,2.0,0
13080,0.073899527,55,0,0.535573123,4047.0,5,0,1,0,1.0,0
21176,0.237107511,77,0,0.338394444,6190.0,4,0,2,0,1.0,0
138225,0.342049969,55,0,0.276846162,9600.0,13,0,1,0,0.0,0
108084,0.01311895,80,0,0.002805486,3207.0,4,0,0,0,0.0,0
120073,0.005017831,88,0,0.120729814,5151.0,20,0,0,0,0.0,0
65684,0.035751958,63,0,0.279465067,8000.0,10,0,2,0,0.0,0
34250,0.02459464,72,2,0.004947983,7881.0,9,0,0,0,0.0,0
14974,0.971748921,42,1,0.419802805,7200.0,7,0,1,0,1.0,0
148160,0.526616081,46,0,0.358412951,7535.0,6,0,0,0,4.0,0
113350,0.9999999,46,1,14.0,,0,2,0,2,0.0,1
94224,0.100880375,60,0,1.152351512,4528.0,12,0,5,0,0.0,0
79747,0.014460224,54,0,0.005533295,5240.0,8,0,0,0,2.0,0
97758,0.065792396,52,0,0.38227983,5631.0,22,0,1,0,2.0,0
115236,0.004189405,50,0,0.270208512,3500.0,11,0,1,0,0.0,0
6549,0.2825075,52,0,0.264236069,8200.0,7,0,2,0,2.0,0
25211,0.035232543,67,0,2.575083426,898.0,7,0,1,0,0.0,0
46002,0.047552722,61,0,0.263091641,3971.0,7,0,2,0,2.0,0
45320,0.046877796,62,0,1376.0,,5,0,1,0,0.0,0
9696,0.087218514,51,0,0.366526695,5000.0,12,0,0,0,0.0,0
33475,0.019896604,69,0,0.540496408,3061.0,13,0,1,0,1.0,0
52461,0.185095098,52,0,0.391785879,6500.0,8,0,1,0,0.0,0
23010,0.011717153,85,0,0.006903118,4200.0,10,0,0,0,0.0,0
118948,0.704307107,50,0,1.270125224,1676.0,12,0,1,0,0.0,0
138249,0.069883271,61,0,0.135807284,33333.0,13,0,2,0,0.0,0
86699,0.02519944,64,0,0.420566355,8333.0,3,0,1,0,3.0,0
52550,0.0,46,0,0.241732121,9675.0,15,0,1,0,2.0,0
72491,0.045082438,70,0,0.095460477,14560.0,5,0,1,0,0.0,0
56713,0.340390683,48,2,0.416579879,4800.0,14,0,0,0,1.0,0
90613,0.928871719,48,2,0.149728233,9750.0,6,0,2,1,0.0,0
36414,0.0,52,0,0.413813459,6775.0,8,1,1,0,1.0,0
69789,0.186162767,33,0,0.228795201,6000.0,9,0,1,0,1.0,0
112246,0.243999444,70,0,3024.0,,11,0,2,0,0.0,0
88376,0.064859887,30,0,0.001555383,9000.0,3,0,0,0,0.0,0
64729,0.037998831,79,0,37.0,,4,0,0,0,1.0,0
3920,0.00209979,38,0,1.768901569,700.0,3,0,1,0,1.0,0
73885,0.013793712,71,0,0.121959347,3000.0,8,0,0,0,1.0,0
98382,0.221966777,51,1,2.27954302,2800.0,12,0,2,1,7.0,0
23334,0.405560298,31,0,0.101749375,2800.0,8,0,0,0,0.0,0
60118,0.008426777,61,0,0.282190506,6445.0,15,0,1,0,2.0,0
116740,0.050506174,81,0,0.136700569,5800.0,14,0,0,0,0.0,0
4630,0.000373323,63,0,2885.0,,9,0,1,0,0.0,0
96699,0.009748121,26,0,0.420965058,600.0,5,0,0,0,0.0,0
70688,0.058275493,49,0,1395.0,,7,0,1,0,0.0,0
127782,0.029794041,31,1,0.267892843,2500.0,7,0,0,0,0.0,0
71114,0.048497575,39,0,0.241695304,6983.0,9,0,3,0,1.0,0
16470,0.00445287,53,0,0.248925721,3257.0,13,0,1,0,1.0,0
65888,0.034631867,39,0,1972.0,0.0,5,0,1,0,2.0,0
78835,0.001712943,77,0,0.169223157,4041.0,13,0,2,0,0.0,0
149287,0.680688579,38,1,0.243279271,4500.0,11,0,0,0,3.0,0
60858,0.0,48,0,0.241925777,4984.0,7,0,1,0,1.0,0
82928,0.01812774,67,0,31.0,,4,0,0,0,0.0,0
65755,0.054248249,56,0,1114.0,,10,0,2,0,0.0,0
51340,0.0,36,0,0.004790941,2295.0,4,0,0,0,0.0,0
29362,0.132167012,79,0,0.44149318,2785.0,19,0,2,0,0.0,0
82574,0.711331547,58,0,0.334213263,12500.0,6,0,2,0,1.0,0
73199,0.027973736,53,0,0.249663997,18600.0,19,0,4,0,3.0,0
146571,0.020255451,68,0,0.307597282,1618.0,6,0,0,0,1.0,0
66254,0.891317926,57,0,0.013821899,13890.0,2,1,0,0,0.0,0
133172,0.473591302,52,0,0.464339623,5299.0,14,0,1,0,1.0,0
6782,0.156277917,34,0,0.19427663,3144.0,7,0,0,0,0.0,0
141288,0.0,52,0,0.388333333,2999.0,7,0,0,0,2.0,0
30124,0.003982713,44,0,790.0,,3,1,1,0,0.0,0
16792,0.012714951,68,0,941.0,,6,0,1,0,,0
129762,0.485960374,49,0,0.658482391,9000.0,8,0,2,0,0.0,0
48109,0.401938416,76,1,0.387390073,6708.0,14,0,2,0,1.0,0
44142,0.166065498,62,0,0.368796965,13440.0,8,0,2,0,1.0,0
66128,0.014197161,28,0,0.153256705,4175.0,4,0,0,0,0.0,0
148549,0.947052947,27,0,28.0,,1,0,0,0,,0
145263,0.149652867,47,0,0.236496741,11200.0,9,0,2,0,0.0,0
135377,0.002549968,75,0,0.27715655,2503.0,15,0,0,0,0.0,0
119007,0.000199987,67,0,686.0,,4,0,1,0,0.0,0
112245,0.030240591,84,0,0.016521739,1149.0,2,0,0,0,0.0,0
149821,0.000253158,65,0,0.000266631,7500.0,12,0,0,0,0.0,0
89394,0.038084603,70,0,0.302295816,12500.0,12,0,1,0,0.0,0
125308,0.001749913,75,0,0.204819277,3070.0,3,0,1,0,2.0,0
53894,0.204245459,54,3,1.763206132,6000.0,11,0,1,0,0.0,0
91891,0.127804775,52,0,0.339207599,8000.0,16,0,2,0,1.0,0
136391,0.281356276,81,0,0.365745479,2930.0,8,0,2,0,0.0,0
40544,0.61675017,53,0,3398.0,,7,0,1,0,0.0,0
140863,0.538906849,52,0,0.31128196,5592.0,9,0,0,0,0.0,0
140031,0.046517184,50,0,1861.0,,8,0,2,0,0.0,0
28678,0.012095967,56,1,0.161658827,10416.0,8,0,1,0,0.0,0
28791,0.014060033,67,0,735.0,,11,0,1,0,1.0,0
36971,0.880874608,53,0,0.752335085,6851.0,8,0,3,0,2.0,0
149000,0.821720764,43,4,0.479845211,3100.0,5,0,1,0,1.0,0
35533,0.069895466,76,0,100.0,,7,0,0,0,0.0,0
90084,0.081313798,48,1,0.454636341,4000.0,10,0,2,0,2.0,0
141428,0.032875784,61,1,0.366211263,3000.0,8,0,2,0,0.0,0
46654,0.0,79,1,1.215045231,6300.0,7,0,3,2,0.0,1
60429,0.414410573,32,0,1.22840691,520.0,6,0,0,0,0.0,0
129439,0.132438338,62,0,0.403876582,2527.0,12,0,0,0,0.0,0
39485,0.0,59,0,3131.0,,7,0,2,0,0.0,0
110645,0.375724855,33,1,0.236886161,3583.0,12,0,0,0,1.0,0
52221,0.548530028,33,0,0.14035932,6233.0,7,0,0,0,4.0,0
144880,0.9999999,43,1,0.489461358,1280.0,3,3,0,0,1.0,1
12081,0.128060134,27,0,488.0,,3,0,0,0,,0
49201,0.9999999,21,0,0.0,,0,0,0,0,0.0,0
54231,1.040321603,41,1,0.693367162,8276.0,12,0,2,0,1.0,0
88904,0.000327858,44,0,26.0,,10,0,0,0,0.0,0
4558,0.067098208,34,0,0.280672862,8500.0,7,0,2,0,2.0,0
13901,0.056882398,66,2,0.327726218,6895.0,13,0,1,0,0.0,0
99519,0.776474866,44,0,0.287359023,4255.0,6,0,0,0,0.0,1
119305,0.9999999,26,0,10.0,,0,1,0,0,0.0,0
149898,0.9999999,26,1,0.0,,0,1,0,0,0.0,0
90410,0.2167596,73,0,0.844011142,1435.0,13,0,0,0,0.0,0
33401,0.58068575,60,0,0.618423209,6100.0,9,0,1,0,0.0,0
149425,0.393782809,33,0,0.697162855,8000.0,13,0,2,0,4.0,0
141780,0.723454687,36,6,0.246536209,7000.0,12,1,0,3,2.0,0
132616,0.007999758,45,0,13.0,,6,0,0,0,0.0,0
54212,0.9999999,43,0,0.583863081,6134.0,5,0,2,0,0.0,0
36468,0.0,31,0,1.696048632,1315.0,6,0,1,0,0.0,0
45583,0.059518002,49,0,0.031610142,9110.0,23,0,0,0,0.0,0
141981,0.941295301,36,0,0.239513109,5339.0,9,0,0,0,2.0,0
79662,0.08837454,78,0,0.009057971,551.0,1,0,0,0,0.0,0
139185,0.498350055,32,0,0.29422105,4550.0,7,0,0,0,0.0,0
45918,0.122243584,40,0,0.168707823,4000.0,10,0,0,0,0.0,0
142636,0.661004193,30,0,0.147498505,5016.0,7,0,0,0,1.0,1
41979,0.0,73,0,0.251902701,6700.0,7,0,1,0,0.0,0
131179,0.419864661,61,1,0.452762466,7800.0,12,0,2,0,1.0,0
137292,0.971670039,36,2,0.179992631,5427.0,6,0,1,0,2.0,0
22292,0.893308428,60,0,0.220942408,3819.0,8,0,0,0,0.0,0
26874,0.421593361,75,0,0.438261502,5498.0,12,0,1,0,1.0,0
43708,0.034518619,54,0,0.072971351,13333.0,2,0,1,0,4.0,0
108868,0.799127186,58,2,5760.0,,10,0,2,0,0.0,0
28516,0.002323174,58,0,1743.0,,4,0,1,0,0.0,0
108140,0.609245345,63,0,0.337709485,23688.0,18,0,2,0,3.0,0
119342,0.853146853,25,2,0.011727912,2557.0,2,0,0,0,0.0,0
126993,0.010231463,63,0,0.187273409,7998.0,13,0,2,0,1.0,0
65805,0.9999999,40,1,0.440977951,6666.0,6,0,2,0,3.0,0
31169,0.050077707,62,0,0.361504029,5584.0,11,0,2,0,0.0,0
101042,0.845492937,55,1,0.38483912,5500.0,9,0,1,0,0.0,0
134935,0.596950812,32,0,0.644188328,4077.0,7,0,1,0,0.0,0
37143,0.090897361,62,0,0.123633305,5944.0,5,0,0,0,0.0,0
6194,0.119390494,71,0,0.115779346,3117.0,11,0,1,0,0.0,0
127842,0.64776466,59,1,0.549111083,7930.0,11,0,2,1,1.0,0
81135,0.0,79,0,0.0,0.0,1,0,0,0,0.0,0
139208,0.003774072,48,0,0.448367443,6400.0,8,0,1,0,1.0,0
147712,0.047897899,75,0,0.228074193,4366.0,17,0,2,0,1.0,0
95135,0.083633085,77,0,0.14557425,5467.0,15,0,0,0,1.0,0
99806,0.813567903,27,0,0.078807242,2816.0,3,0,0,0,0.0,1
92396,1.319361277,55,0,0.00775,3999.0,2,1,0,2,2.0,0
28667,0.839189002,44,0,0.112097066,5521.0,5,2,0,0,1.0,0
10028,0.578484792,36,0,0.587937743,5139.0,14,0,3,0,1.0,0
5217,0.9999999,38,1,0.004934948,2228.0,1,0,0,0,2.0,0
117410,0.322271542,63,0,0.718511318,7200.0,20,0,2,0,1.0,0
130382,0.879343388,27,0,0.183204199,4000.0,5,0,0,0,0.0,0
22316,0.9999999,58,0,0.0,,0,0,0,0,3.0,0
66693,0.459153592,67,0,0.654724213,6000.0,17,0,1,0,0.0,0
89254,0.139587357,37,0,5107.0,,11,0,1,0,5.0,0
122401,0.062496875,37,0,0.008359457,4784.0,4,0,0,0,0.0,0
829,0.48268786,30,0,0.264841895,8000.0,9,0,2,1,1.0,0
56215,0.94200464,44,0,0.136494471,6600.0,4,0,0,0,2.0,0
67900,0.781095854,56,4,440.0,,15,0,0,1,0.0,0
61067,0.015516143,87,0,0.009330223,3000.0,7,0,0,0,0.0,0
17490,0.0,28,0,54.0,0.0,4,0,0,0,0.0,0
8865,0.906952612,54,0,0.413842906,9000.0,8,0,1,0,2.0,0
141099,0.91518362,54,0,0.593101943,4580.0,14,0,0,0,0.0,0
133092,0.001234537,61,0,0.197526533,11400.0,8,0,1,0,0.0,0
59904,0.303938859,25,0,15.0,,1,0,0,0,,0
117577,0.016423041,62,0,0.038387186,7241.0,5,0,0,0,1.0,0
35954,0.001996008,24,0,0.031968032,1000.0,3,2,0,0,0.0,0
6979,0.981335119,49,0,0.361454612,10916.0,10,0,2,0,1.0,0
14082,0.041091746,44,0,0.017818444,4152.0,7,0,1,0,0.0,0
12463,0.098498551,91,0,0.609688854,2538.0,11,0,2,0,0.0,0
81853,0.04985462,73,0,21.0,,5,0,0,0,0.0,0
22543,0.002626541,66,0,0.001711596,2336.0,4,0,0,0,0.0,0
47262,0.772151899,51,0,5828.0,,10,0,4,0,0.0,0
108213,0.071074584,40,0,2732.0,,11,0,1,0,0.0,0
110791,0.358400082,35,0,0.529720039,7250.0,10,0,2,0,3.0,0
129068,0.038721364,60,0,2094.0,,10,0,1,0,1.0,0
117640,0.091119277,60,0,2008.0,,13,0,2,0,0.0,0
1315,0.021614553,67,0,2290.0,,8,0,1,0,1.0,0
41342,0.062868733,60,0,0.428006127,7833.0,30,0,2,0,0.0,0
137664,0.0,28,1,323.0,,2,0,0,0,0.0,0
104703,0.391910037,52,0,0.559863448,4100.0,6,0,1,0,3.0,1
102000,0.028776978,55,0,3.5,1.0,3,0,0,0,1.0,0
144168,0.012905173,54,0,5855.0,,9,0,4,0,3.0,0
18750,0.008902258,39,0,834.0,,11,0,0,0,0.0,0
10962,0.016285249,62,0,0.004855755,3500.0,3,0,0,0,0.0,0
57360,0.132673596,43,0,711.0,0.0,7,0,0,0,2.0,0
88789,0.272579319,53,0,0.676380556,8166.0,21,0,3,0,2.0,0
106278,0.876086455,48,0,1.057471264,2000.0,3,0,1,0,2.0,0
95961,0.439161856,61,0,0.331118494,2708.0,5,0,0,0,0.0,0
84641,0.036041346,95,0,0.25117096,6831.0,5,0,1,0,0.0,0
118955,0.0,68,0,0.0,,3,0,0,1,,0
92857,0.151985622,54,0,0.310609817,4033.0,19,0,2,0,0.0,0
8033,0.13431612,55,0,0.38587781,7250.0,22,0,2,0,2.0,0
